DELEGACION DE TRANSITO,FECHA DEL ACCIDENTE,DIA DE LA SEMANA,LOCALIDAD ACCIDENTE,MUNICIPIO ACCIDENTE,ZONA,CALLE/AVENIDA DEL ACCIDENTE,COLONIA,CONDICIONES DE LA VIA,CONDICIONES NATURALES,SUPERFICIE DE LA VIA,ESTADO DE LA VIA,TANGENTE,TIPO DE CONTROL DE TRANSITO,RESTRICCIONES DE LA VIA,TIPO DE ACCIDENTE,FORMA DE ACCIDENTARSE,CONTRA QUE FUE EL IMPACTO,CANTIDAD DE VEHICULOS,TIPO DE VEHICULO,MARCA,ENTIDAD FEDERATIVA DEL VEHICULO,COLOR DEL VEHICULO,TIPO DE SERVICIO PARA EL QUE SE OCUPAN LOS VEHICULOS,EDAD CONDUCTOR,SEXO CONDUCTOR,TIPO LICENCIA,LICENCIA VIGENTE,CAUSA ATRIBUIBLE AL CONDUCTOR
1,196,6,7,3,2,243,61,0,3,0,2,0,4,10,2,8,5,2.0,4,4,26,46,6,52.0,1,0,2,14
1,196,6,7,3,2,243,61,0,3,0,2,0,4,10,2,8,5,2.0,1,0,18,110,3,63.0,1,1,2,16
1,196,6,7,3,2,243,61,0,3,0,2,0,4,10,2,8,5,2.0,4,1,25,31,3,37.0,2,1,2,16
1,209,5,7,3,2,93,273,0,3,1,2,0,4,10,2,9,5,2.0,4,1,25,31,3,37.0,2,1,2,16
1,209,5,7,3,2,93,273,0,3,1,2,0,4,10,2,9,5,2.0,4,0,26,31,3,35.0,1,1,2,16
1,209,5,7,3,2,93,273,0,3,1,2,0,4,10,2,9,5,2.0,1,3,26,110,3,35.0,1,1,2,16
1,162,3,7,3,2,639,61,0,3,1,2,0,4,9,1,0,3,2.0,1,3,26,110,3,35.0,1,1,2,16
1,162,3,7,3,2,639,61,0,3,1,2,0,4,9,1,0,3,2.0,0,0,2,110,5,30.0,1,1,1,9
1,162,3,7,3,2,639,61,0,3,1,2,0,4,9,1,0,3,2.0,0,3,26,15,5,55.0,1,1,2,9
1,175,7,7,3,2,636,268,0,3,1,2,0,3,9,1,5,3,2.0,4,4,26,37,5,39.0,1,0,2,4
1,175,7,7,3,2,636,268,0,3,1,2,0,3,9,1,5,3,2.0,2,4,26,31,9,36.0,1,1,2,4
1,175,7,7,3,2,636,268,0,3,1,2,0,3,9,1,5,3,2.0,2,4,26,31,9,36.0,1,1,2,4
1,176,3,7,3,2,579,241,0,3,0,2,1,4,0,1,0,3,2.0,0,3,26,136,7,21.0,1,0,2,11
1,176,3,7,3,2,579,241,0,3,0,2,1,4,0,1,0,3,2.0,0,4,26,136,5,64.0,1,2,2,11
1,176,3,7,3,2,579,241,0,3,0,2,1,4,0,1,0,3,2.0,0,4,26,136,5,64.0,1,2,2,11
1,177,5,7,3,2,448,109,0,3,1,2,0,4,9,1,6,4,2.0,0,4,26,31,5,63.0,1,2,2,14
1,177,5,7,3,2,448,109,0,3,1,2,0,4,9,1,6,4,2.0,0,2,26,72,5,47.0,1,2,2,14
1,177,5,7,3,2,448,109,0,3,1,2,0,4,9,1,6,4,2.0,0,2,26,72,5,47.0,1,2,2,14
1,166,7,7,3,2,407,273,0,3,1,2,0,3,9,1,8,3,2.0,0,2,26,72,5,47.0,1,2,2,14
1,166,7,7,3,2,407,273,0,3,1,2,0,3,9,1,8,3,2.0,0,3,26,166,5,47.0,1,2,2,9
1,166,7,7,3,2,407,273,0,3,1,2,0,3,9,1,8,3,2.0,1,4,26,31,5,34.0,1,1,2,9
1,155,6,7,3,2,204,264,0,1,0,1,0,4,9,1,1,3,2.0,0,6,26,31,5,26.0,1,1,1,16
1,155,6,7,3,2,204,264,0,1,0,1,0,4,9,1,1,3,2.0,0,3,26,46,7,37.0,1,1,1,16
1,155,6,7,3,2,204,264,0,1,0,1,0,4,9,1,1,3,2.0,0,3,26,46,7,37.0,1,1,1,16
1,168,5,7,3,2,540,273,0,3,1,2,0,4,10,2,5,5,2.0,1,1,26,136,3,39.0,1,0,2,9
1,168,5,7,3,2,540,273,0,3,1,2,0,4,10,2,5,5,2.0,1,1,26,136,3,39.0,1,0,2,9
1,168,5,7,3,2,540,273,0,3,1,2,0,4,10,2,5,5,2.0,1,4,26,31,3,33.0,1,2,2,9
1,145,2,7,3,2,93,273,0,3,1,2,1,8,10,2,5,5,2.0,4,0,26,172,3,28.0,1,0,2,5
1,145,2,7,3,2,93,273,0,3,1,2,1,8,10,2,5,5,2.0,4,3,26,44,3,27.0,1,0,2,5
1,170,6,7,3,2,231,101,0,3,1,2,0,4,10,2,9,5,2.0,4,3,26,44,3,27.0,1,0,2,5
1,170,6,7,3,2,231,101,0,3,1,2,0,4,10,2,9,5,2.0,4,3,26,140,6,36.0,1,0,2,10
1,170,6,7,3,2,231,101,0,3,1,2,0,4,10,2,9,5,2.0,1,5,4,15,3,18.0,2,0,1,10
1,162,3,7,3,2,93,101,0,3,1,2,1,4,10,2,5,5,2.0,4,0,26,136,3,60.0,2,1,2,5
1,162,3,7,3,2,93,101,0,3,1,2,1,4,10,2,5,5,2.0,4,4,26,41,8,30.0,1,0,2,5
1,196,6,7,3,2,93,101,0,3,1,2,0,4,10,2,8,5,2.0,4,4,26,41,8,30.0,1,0,2,5
1,196,6,7,3,2,93,101,0,3,1,2,0,4,10,2,8,5,2.0,4,4,26,31,3,68.0,1,1,2,9
1,196,6,7,3,2,93,101,0,3,1,2,0,4,10,2,8,5,2.0,4,3,26,28,3,60.0,1,2,2,9
1,209,5,7,3,2,76,55,0,3,1,2,0,3,10,2,5,5,2.0,4,3,26,28,3,60.0,1,2,2,9
1,209,5,7,3,2,76,55,0,3,1,2,0,3,10,2,5,5,2.0,4,4,26,31,3,49.0,1,0,2,9
1,209,5,7,3,2,76,55,0,3,1,2,0,3,10,2,5,5,2.0,4,3,26,46,6,37.0,1,0,2,9
1,162,3,7,3,2,4,61,0,3,1,2,0,4,9,1,0,3,2.0,4,3,26,46,6,37.0,1,0,2,9
1,162,3,7,3,2,4,61,0,3,1,2,0,4,9,1,0,3,2.0,1,0,26,31,5,42.0,1,0,1,14
1,162,3,7,3,2,4,61,0,3,1,2,0,4,9,1,0,3,2.0,0,3,26,31,5,27.0,1,0,1,14
1,175,7,7,3,2,579,75,3,3,0,2,2,6,9,1,5,3,2.0,4,4,26,44,7,42.0,1,0,2,4
1,175,7,7,3,2,579,75,3,3,0,2,2,6,9,1,5,3,2.0,0,4,26,136,5,44.0,1,0,2,4
1,175,7,7,3,2,579,75,3,3,0,2,2,6,9,1,5,3,2.0,0,4,26,136,5,44.0,1,0,2,4
1,176,3,7,3,2,407,27,0,3,0,2,0,4,9,1,8,3,3.0,0,6,26,85,5,32.0,1,0,2,9
1,176,3,7,3,2,407,27,0,3,0,2,0,4,9,1,8,3,3.0,1,3,26,31,5,38.0,1,1,2,9
1,176,3,7,3,2,407,27,0,3,0,2,0,4,9,1,8,3,3.0,0,3,26,31,5,24.0,1,1,2,9
1,177,5,7,3,2,636,61,0,3,1,2,0,6,9,1,0,3,2.0,0,6,26,85,5,30.0,2,1,2,13
1,177,5,7,3,2,636,61,0,3,1,2,0,6,9,1,0,3,2.0,4,4,26,37,7,29.0,1,0,2,13
1,177,5,7,3,2,636,61,0,3,1,2,0,6,9,1,0,3,2.0,4,4,26,37,7,29.0,1,0,2,13
1,166,7,7,3,2,636,317,0,1,1,1,1,4,9,1,5,3,2.0,4,4,26,37,7,29.0,1,0,2,13
1,166,7,7,3,2,636,317,0,1,1,1,1,4,9,1,5,3,2.0,0,6,26,136,5,36.0,1,0,2,9
1,166,7,7,3,2,636,317,0,1,1,1,1,4,9,1,5,3,2.0,0,3,26,44,7,40.0,1,0,2,9
1,155,6,7,3,2,636,60,3,1,5,1,0,4,9,1,8,3,2.0,1,0,26,164,5,47.0,1,1,2,16
1,155,6,7,3,2,636,60,3,1,5,1,0,4,9,1,8,3,2.0,1,4,26,110,5,54.0,1,1,2,16
1,155,6,7,3,2,636,60,3,1,5,1,0,4,9,1,8,3,2.0,1,4,26,110,5,54.0,1,1,2,16
1,168,5,7,3,2,93,136,0,3,0,2,0,4,10,2,8,5,2.0,1,0,26,37,3,36.0,1,0,2,9
1,168,5,7,3,2,93,136,0,3,0,2,0,4,10,2,8,5,2.0,1,0,26,37,3,36.0,1,0,2,9
1,168,5,7,3,2,93,136,0,3,0,2,0,4,10,2,8,5,2.0,4,0,26,85,3,25.0,1,0,1,9
1,145,2,7,3,2,358,136,0,3,1,2,1,8,10,2,1,5,2.0,4,0,26,85,3,25.0,1,0,1,9
1,145,2,7,3,2,358,136,0,3,1,2,1,8,10,2,1,5,2.0,4,4,26,5,6,35.0,1,0,2,8
1,145,2,7,3,2,358,136,0,3,1,2,1,8,10,2,1,5,2.0,4,3,26,149,3,53.0,1,1,2,8
1,170,6,7,3,2,521,136,0,3,0,2,2,4,10,2,5,5,2.0,4,3,26,149,3,53.0,1,1,2,8
1,170,6,7,3,2,521,136,0,3,0,2,2,4,10,2,5,5,2.0,4,0,26,110,3,30.0,2,0,2,5
1,170,6,7,3,2,521,136,0,3,0,2,2,4,10,2,5,5,2.0,4,4,26,164,6,31.0,1,0,2,5
1,159,3,7,3,2,93,136,0,3,0,2,0,3,10,2,8,5,2.0,4,3,26,31,6,46.0,1,0,2,9
1,159,3,7,3,2,93,136,0,3,0,2,0,3,10,2,8,5,2.0,4,4,26,31,3,46.0,1,2,1,9
1,196,6,7,3,2,121,136,3,3,1,2,0,4,10,0,8,5,1.0,4,4,26,31,3,46.0,1,2,1,9
1,196,6,7,3,2,121,136,3,3,1,2,0,4,10,0,8,5,1.0,4,6,26,31,3,27.0,1,1,2,16
1,209,5,7,3,2,107,136,0,3,0,2,0,4,10,2,9,5,2.0,4,6,26,31,3,27.0,1,1,2,16
1,209,5,7,3,2,107,136,0,3,0,2,0,4,10,2,9,5,2.0,1,0,26,164,3,22.0,2,2,2,9
1,209,5,7,3,2,107,136,0,3,0,2,0,4,10,2,9,5,2.0,1,4,13,134,3,35.0,2,2,2,9
1,162,3,7,3,2,162,61,3,3,0,2,0,4,9,1,0,3,2.0,1,4,13,134,3,35.0,2,2,2,9
1,162,3,7,3,2,162,61,3,3,0,2,0,4,9,1,0,3,2.0,0,0,26,15,5,16.0,1,0,2,4
1,162,3,7,3,2,162,61,3,3,0,2,0,4,9,1,0,3,2.0,0,3,25,136,5,22.0,1,1,2,4
1,175,7,7,3,2,54,278,3,3,0,2,1,4,9,1,0,3,2.0,0,0,26,85,5,31.0,1,1,2,17
1,175,7,7,3,2,54,278,3,3,0,2,1,4,9,1,0,3,2.0,0,3,26,46,7,29.0,1,0,2,17
1,175,7,7,3,2,54,278,3,3,0,2,1,4,9,1,0,3,2.0,0,3,26,46,7,29.0,1,0,2,17
1,176,3,7,3,2,243,73,0,3,0,2,0,3,9,1,5,3,3.0,0,1,26,136,5,47.0,1,1,2,4
1,176,3,7,3,2,243,73,0,3,0,2,0,3,9,1,5,3,3.0,0,0,26,136,5,51.0,1,1,2,4
1,176,3,7,3,2,243,73,0,3,0,2,0,3,9,1,5,3,3.0,0,3,6,63,5,18.0,1,2,2,4
1,177,5,7,3,2,26,140,0,3,1,2,2,4,9,7,5,3,1.0,0,4,26,28,5,18.0,1,2,2,14
1,177,5,7,3,2,26,140,0,3,1,2,2,4,9,7,5,3,1.0,0,4,26,28,5,18.0,1,2,2,14
1,177,5,7,3,2,26,140,0,3,1,2,2,4,9,7,5,3,1.0,0,4,26,28,5,18.0,1,2,2,14
1,166,7,7,3,2,407,140,0,2,0,2,0,3,6,1,8,3,2.0,0,4,26,28,5,18.0,1,2,2,14
1,166,7,7,3,2,407,140,0,2,0,2,0,3,6,1,8,3,2.0,0,3,26,46,7,37.0,1,0,2,16
1,166,7,7,3,2,407,140,0,2,0,2,0,3,6,1,8,3,2.0,0,4,26,31,5,40.0,1,0,2,16
1,155,6,7,3,2,208,140,0,2,1,2,0,4,9,1,0,3,4.0,1,1,26,31,5,23.0,1,0,2,16
1,155,6,7,3,2,208,140,0,2,1,2,0,4,9,1,0,3,4.0,0,6,26,31,5,41.0,1,0,2,16
1,155,6,7,3,2,208,140,0,2,1,2,0,4,9,1,0,3,4.0,0,4,26,110,5,33.0,1,0,1,16
1,168,5,7,3,2,268,318,0,3,0,2,0,4,10,2,5,5,2.0,4,3,26,44,6,33.0,1,0,2,17
1,168,5,7,3,2,268,318,0,3,0,2,0,4,10,2,5,5,2.0,4,3,26,44,6,33.0,1,0,2,17
1,168,5,7,3,2,268,318,0,3,0,2,0,4,10,2,5,5,2.0,3,4,26,136,3,35.0,1,0,1,17
1,145,2,7,3,2,371,241,0,3,0,2,2,4,10,2,5,5,2.0,3,4,26,136,3,35.0,1,0,1,17
1,145,2,7,3,2,371,241,0,3,0,2,2,4,10,2,5,5,2.0,4,2,26,31,3,34.0,1,0,2,5
1,145,2,7,3,2,371,241,0,3,0,2,2,4,10,2,5,5,2.0,1,4,26,87,3,30.0,1,0,1,5
1,170,6,7,3,2,425,61,0,3,0,2,2,4,10,2,8,5,2.0,1,4,26,87,3,30.0,1,0,1,5
1,170,6,7,3,2,425,61,0,3,0,2,2,4,10,2,8,5,2.0,4,3,26,46,6,33.0,1,0,2,9
1,170,6,7,3,2,425,61,0,3,0,2,2,4,10,2,8,5,2.0,4,3,26,46,6,30.0,1,0,2,9
1,159,3,7,3,2,121,61,0,3,0,2,0,3,10,2,5,5,2.0,4,1,26,136,3,50.0,1,2,1,14
1,159,3,7,3,2,121,61,0,3,0,2,0,3,10,2,5,5,2.0,4,4,26,15,3,42.0,1,1,2,14
1,196,6,7,3,2,93,273,0,3,1,2,0,4,10,2,8,5,3.0,4,3,26,46,6,60.0,1,0,2,14
1,196,6,7,3,2,93,273,0,3,1,2,0,4,10,2,8,5,3.0,4,0,26,123,3,38.0,2,2,2,16
1,196,6,7,3,2,93,273,0,3,1,2,0,4,10,2,8,5,3.0,1,1,12,15,3,38.0,1,2,1,16
1,221,2,7,3,2,93,27,0,3,0,2,0,4,10,2,8,5,3.0,4,0,26,158,3,19.0,1,0,2,16
1,221,2,7,3,2,93,27,0,3,0,2,0,4,10,2,8,5,3.0,4,0,26,110,3,61.0,1,2,2,9
1,221,2,7,3,2,93,27,0,3,0,2,0,4,10,2,8,5,3.0,4,3,26,46,6,33.0,1,0,2,9
1,162,3,7,3,2,553,224,0,3,0,2,0,4,9,1,0,3,2.0,4,3,26,46,6,33.0,1,0,2,9
1,162,3,7,3,2,553,224,0,3,0,2,0,4,9,1,0,3,2.0,0,3,26,136,5,50.0,1,0,2,9
1,162,3,7,3,2,553,224,0,3,0,2,0,4,9,1,0,3,2.0,1,4,26,15,5,20.0,1,0,1,9
1,175,7,7,3,2,579,61,0,3,0,2,0,4,9,0,0,3,1.0,0,3,26,44,7,40.0,1,0,2,14
1,175,7,7,3,2,579,61,0,3,0,2,0,4,9,0,0,3,1.0,0,3,26,44,7,40.0,1,0,2,14
1,175,7,7,3,2,579,61,0,3,0,2,0,4,9,0,0,3,1.0,0,3,26,44,7,40.0,1,0,2,14
1,176,3,7,3,2,633,268,0,3,0,1,1,4,0,1,0,3,2.0,0,3,26,136,7,35.0,1,0,2,4
1,176,3,7,3,2,633,268,0,3,0,1,1,4,0,1,0,3,2.0,0,0,26,15,5,29.0,1,0,2,4
1,176,3,7,3,2,633,268,0,3,0,1,1,4,0,1,0,3,2.0,0,0,26,15,5,29.0,1,0,2,4
1,177,5,7,3,2,407,27,0,3,0,2,0,4,9,1,8,3,2.0,0,6,26,31,5,29.0,1,1,2,9
1,177,5,7,3,2,407,27,0,3,0,2,0,4,9,1,8,3,2.0,0,3,26,31,5,30.0,1,1,2,9
1,177,5,7,3,2,407,27,0,3,0,2,0,4,9,1,8,3,2.0,0,3,26,31,5,30.0,1,1,2,9
1,166,7,7,3,2,642,27,0,1,0,1,0,0,6,1,0,4,2.0,0,3,26,31,5,30.0,1,1,2,9
1,166,7,7,3,2,642,27,0,1,0,1,0,0,6,1,0,4,2.0,1,0,26,31,5,43.0,1,1,1,4
1,166,7,7,3,2,642,27,0,1,0,1,0,0,6,1,0,4,2.0,1,4,26,15,5,43.0,1,1,1,4
1,155,6,7,3,2,226,93,0,1,0,2,0,4,9,1,0,4,2.0,0,4,26,31,5,40.0,1,1,1,4
1,155,6,7,3,2,226,93,0,1,0,2,0,4,9,1,0,4,2.0,0,1,26,110,5,40.0,1,1,1,4
1,155,6,7,3,2,226,93,0,1,0,2,0,4,9,1,0,4,2.0,1,1,26,110,5,40.0,1,1,1,16
1,168,5,7,3,2,361,101,3,3,0,2,0,4,10,0,9,5,1.0,4,3,26,44,6,46.0,1,0,2,16
1,168,5,7,3,2,361,101,3,3,0,2,0,4,10,0,9,5,1.0,4,3,26,44,6,46.0,1,0,2,16
1,145,2,7,3,2,93,252,0,3,0,2,0,4,10,2,9,5,2.0,4,3,26,44,6,46.0,1,0,2,16
1,145,2,7,3,2,93,252,0,3,0,2,0,4,10,2,9,5,2.0,4,3,26,46,6,25.0,1,0,2,5
1,145,2,7,3,2,93,252,0,3,0,2,0,4,10,2,9,5,2.0,4,4,26,44,3,26.0,1,0,2,5
1,170,6,7,3,2,181,276,0,3,3,2,1,4,10,2,6,5,2.0,4,4,26,44,3,26.0,1,0,2,5
1,170,6,7,3,2,181,276,0,3,3,2,1,4,10,2,6,5,2.0,1,4,26,136,3,30.0,1,0,2,16
1,170,6,7,3,2,181,276,0,3,3,2,1,4,10,2,6,5,2.0,4,3,26,46,6,21.0,1,0,2,16
1,159,3,7,3,2,204,220,0,3,0,2,0,4,10,2,5,5,2.0,1,1,26,9,3,21.0,1,0,2,5
1,159,3,7,3,2,204,220,0,3,0,2,0,4,10,2,5,5,2.0,4,3,26,44,6,32.0,1,0,2,5
1,196,6,7,3,2,93,27,0,3,1,2,1,3,10,2,5,1,1.0,4,3,26,44,6,32.0,1,0,2,5
1,196,6,7,3,2,93,27,0,3,1,2,1,3,10,2,5,1,1.0,4,4,26,136,3,22.0,1,1,2,16
1,221,2,7,3,2,93,273,0,3,1,2,0,4,10,2,9,5,2.0,4,4,26,136,3,22.0,1,1,2,16
1,221,2,7,3,2,93,273,0,3,1,2,0,4,10,2,9,5,2.0,4,3,26,46,6,35.0,1,0,2,16
1,221,2,7,3,2,93,273,0,3,1,2,0,4,10,2,9,5,2.0,3,4,26,136,3,42.0,1,3,2,16
1,162,3,7,3,2,407,273,0,3,1,2,0,4,9,1,8,3,3.0,0,1,26,31,5,35.0,1,3,1,16
1,162,3,7,3,2,407,273,0,3,1,2,0,4,9,1,8,3,3.0,0,3,26,85,5,42.0,1,2,2,9
1,162,3,7,3,2,407,273,0,3,1,2,0,4,9,1,8,3,3.0,0,0,26,123,5,31.0,1,0,2,9
1,175,7,7,3,2,265,54,0,3,1,2,0,4,9,1,8,1,1.0,0,4,26,85,5,37.0,1,2,2,14
1,175,7,7,3,2,265,54,0,3,1,2,0,4,9,1,8,1,1.0,0,4,26,85,5,37.0,1,2,2,14
1,175,7,7,3,2,265,54,0,3,1,2,0,4,9,1,8,1,1.0,0,4,26,85,5,37.0,1,2,2,14
1,212,3,7,3,2,633,268,0,2,0,1,1,4,9,1,0,3,2.0,0,3,26,46,7,53.0,1,0,2,17
1,212,3,7,3,2,633,268,0,2,0,1,1,4,9,1,0,3,2.0,0,3,26,44,7,42.0,1,0,2,17
1,212,3,7,3,2,633,268,0,2,0,1,1,4,9,1,0,3,2.0,0,3,26,44,7,42.0,1,0,2,17
1,177,5,7,3,2,407,101,0,2,1,2,1,4,9,1,8,3,3.0,0,6,26,136,5,55.0,2,2,1,9
1,177,5,7,3,2,407,101,0,2,1,2,1,4,9,1,8,3,3.0,0,6,26,28,5,27.0,1,0,2,9
1,177,5,7,3,2,407,101,0,2,1,2,1,4,9,1,8,3,3.0,0,3,26,31,5,42.0,2,1,2,9
1,166,7,7,3,2,358,61,0,1,1,1,0,10,9,1,0,3,2.0,0,3,26,31,5,42.0,2,1,2,9
1,166,7,7,3,2,358,61,0,1,1,1,0,10,9,1,0,3,2.0,0,3,26,46,7,23.0,1,0,2,16
1,166,7,7,3,2,358,61,0,1,1,1,0,10,9,1,0,3,2.0,0,3,26,131,5,43.0,1,2,2,16
1,155,6,7,3,2,579,276,3,3,1,2,1,4,9,0,0,3,1.0,0,3,26,131,5,43.0,1,2,2,16
1,155,6,7,3,2,579,276,3,3,1,2,1,4,9,0,0,3,1.0,0,3,26,46,5,54.0,1,0,2,16
1,155,6,7,3,2,579,276,3,3,1,2,1,4,9,0,0,3,1.0,0,3,26,46,5,54.0,1,0,2,16
1,168,5,7,3,2,93,250,0,3,0,2,0,4,10,2,9,5,2.0,4,3,26,31,6,29.0,1,2,2,9
1,168,5,7,3,2,93,250,0,3,0,2,0,4,10,2,9,5,2.0,3,4,26,15,3,27.0,1,3,2,9
0,145,2,7,3,2,93,250,0,3,0,2,2,4,10,2,8,5,3.0,1,1,26,164,3,44.0,1,0,2,9
0,145,2,7,3,2,93,250,0,3,0,2,2,4,10,2,8,5,3.0,4,0,26,15,3,26.0,1,0,2,16
0,145,2,7,3,2,93,250,0,3,0,2,2,4,10,2,8,5,3.0,4,3,26,44,6,53.0,1,0,2,16
1,170,6,7,3,2,126,267,0,3,1,2,1,4,10,2,8,5,3.0,4,3,26,46,6,55.0,1,0,2,16
1,170,6,7,3,2,126,267,0,3,1,2,1,4,10,2,8,5,3.0,4,3,26,46,6,37.0,1,0,2,9
1,170,6,7,3,2,126,267,0,3,1,2,1,4,10,2,8,5,3.0,4,3,26,31,3,36.0,1,0,2,9
1,159,3,7,3,2,204,113,0,3,1,2,0,4,0,2,9,5,2.0,4,4,26,31,3,30.0,1,1,2,10
1,159,3,7,3,2,204,113,0,3,1,2,0,4,0,2,9,5,2.0,4,3,26,44,6,32.0,1,0,2,10
1,208,6,7,3,2,171,143,0,3,1,2,0,4,10,2,9,1,1.0,4,3,26,44,6,32.0,1,0,2,10
1,208,6,7,3,2,171,143,0,3,1,2,0,4,10,2,9,1,1.0,4,6,26,123,3,67.0,2,2,2,16
1,221,2,7,3,2,505,90,0,3,0,2,1,9,10,2,9,5,2.0,4,6,26,123,3,67.0,2,2,2,16
1,221,2,7,3,2,505,90,0,3,0,2,1,9,10,2,9,5,2.0,4,6,6,85,3,20.0,1,1,2,13
1,221,2,7,3,2,505,90,0,3,0,2,1,9,10,2,9,5,2.0,4,3,26,31,6,40.0,1,0,2,13
1,162,3,7,3,2,459,108,0,3,1,2,0,4,9,1,0,3,2.0,4,3,26,31,6,40.0,1,0,2,13
1,162,3,7,3,2,459,108,0,3,1,2,0,4,9,1,0,3,2.0,0,3,26,46,7,48.0,1,0,1,16
1,162,3,7,3,2,459,108,0,3,1,2,0,4,9,1,0,3,2.0,3,4,26,15,5,49.0,1,0,1,16
1,175,7,7,3,2,130,108,0,3,1,2,0,4,9,1,8,3,2.0,0,3,26,46,7,24.0,1,0,2,16
1,175,7,7,3,2,130,108,0,3,1,2,0,4,9,1,8,3,2.0,0,0,26,44,5,33.0,1,0,2,16
1,175,7,7,3,2,130,108,0,3,1,2,0,4,9,1,8,3,2.0,0,0,26,44,5,33.0,1,0,2,16
1,176,3,7,3,2,139,61,0,3,1,1,2,4,0,1,6,3,2.0,0,4,26,37,2,27.0,1,1,2,14
1,176,3,7,3,2,139,61,0,3,1,1,2,4,0,1,6,3,2.0,0,3,26,44,7,36.0,1,0,2,14
1,176,3,7,3,2,139,61,0,3,1,1,2,4,0,1,6,3,2.0,0,3,26,44,7,36.0,1,0,2,14
1,189,2,7,3,2,548,61,0,3,1,2,2,4,9,1,5,3,2.0,4,4,26,31,7,49.0,1,0,2,4
1,189,2,7,3,2,548,61,0,3,1,2,2,4,9,1,5,3,2.0,0,6,26,85,5,31.0,1,1,2,4
1,189,2,7,3,2,548,61,0,3,1,2,2,4,9,1,5,3,2.0,0,6,26,85,5,31.0,1,1,2,4
1,166,7,7,3,2,516,61,0,3,1,1,0,4,0,1,5,3,2.0,0,6,26,85,5,31.0,1,1,2,4
1,166,7,7,3,2,516,61,0,3,1,1,0,4,0,1,5,3,2.0,1,2,19,85,5,31.0,1,1,1,9
1,166,7,7,3,2,516,61,0,3,1,1,0,4,0,1,5,3,2.0,0,6,26,110,5,29.0,1,1,2,9
1,155,6,7,3,2,509,61,3,3,0,1,0,4,9,1,5,3,2.0,0,6,26,110,5,29.0,1,1,2,9
1,155,6,7,3,2,509,61,3,3,0,1,0,4,9,1,5,3,2.0,0,6,26,31,5,60.0,1,0,2,9
1,155,6,7,3,2,509,61,3,3,0,1,0,4,9,1,5,3,2.0,0,4,26,110,5,57.0,1,0,1,9
1,168,5,7,3,2,495,198,0,3,1,2,0,4,10,2,9,5,2.0,4,3,26,44,6,24.0,1,0,2,13
1,168,5,7,3,2,495,198,0,3,1,2,0,4,10,2,9,5,2.0,4,3,26,44,6,24.0,1,0,2,13
1,168,5,7,3,2,495,198,0,3,1,2,0,4,10,2,9,5,2.0,4,3,26,164,3,25.0,1,0,2,13
1,145,2,7,3,2,93,198,0,3,1,2,2,4,0,2,8,5,2.0,4,3,26,164,3,25.0,1,0,2,13
1,145,2,7,3,2,93,198,0,3,1,2,2,4,0,2,8,5,2.0,4,3,26,136,3,21.0,1,1,2,9
1,145,2,7,3,2,93,198,0,3,1,2,2,4,0,2,8,5,2.0,1,2,26,110,3,69.0,1,1,2,9
1,170,6,7,3,2,205,198,0,3,1,2,2,4,10,2,9,5,2.0,1,2,26,110,3,69.0,1,1,2,9
1,170,6,7,3,2,205,198,0,3,1,2,2,4,10,2,9,5,2.0,4,3,26,46,6,57.0,1,0,2,13
1,170,6,7,3,2,205,198,0,3,1,2,2,4,10,2,9,5,2.0,4,4,26,117,3,45.0,1,0,1,13
1,159,3,7,3,2,93,198,0,3,1,2,2,4,10,2,9,5,2.0,1,4,26,31,3,34.0,1,1,2,5
1,159,3,7,3,2,93,198,0,3,1,2,2,4,10,2,9,5,2.0,4,6,26,136,3,20.0,1,2,2,5
1,208,1,7,3,2,580,198,0,3,0,2,0,4,10,2,5,5,3.0,4,6,26,136,3,20.0,1,2,2,5
1,208,1,7,3,2,580,198,0,3,0,2,0,4,10,2,5,5,3.0,4,4,26,164,6,45.0,1,0,2,5
1,208,1,7,3,2,580,198,0,3,0,2,0,4,10,2,5,5,3.0,1,1,26,37,3,45.0,1,0,1,5
1,221,2,7,3,2,93,198,0,3,0,2,0,4,10,2,8,5,2.0,1,1,26,37,3,45.0,1,0,1,5
1,221,2,7,3,2,93,198,0,3,0,2,0,4,10,2,8,5,2.0,4,6,26,9,3,40.0,2,0,1,9
1,221,2,7,3,2,93,198,0,3,0,2,0,4,10,2,8,5,2.0,4,3,26,140,6,34.0,1,0,2,9
1,162,3,7,3,2,639,61,3,3,1,2,0,4,9,7,8,5,1.0,4,3,26,140,6,34.0,1,0,2,9
1,162,3,7,3,2,639,61,3,3,1,2,0,4,9,7,8,5,1.0,0,3,26,46,7,67.0,1,0,1,16
1,162,3,7,3,2,639,61,3,3,1,2,0,4,9,7,8,5,1.0,0,3,26,46,7,67.0,1,0,1,16
1,187,6,7,3,2,317,99,0,3,3,2,0,4,9,1,8,4,2.0,0,0,26,85,5,28.0,1,2,2,4
1,187,6,7,3,2,317,99,0,3,3,2,0,4,9,1,8,4,2.0,1,4,26,167,5,28.0,1,2,2,4
1,187,6,7,3,2,317,99,0,3,3,2,0,4,9,1,8,4,2.0,1,4,26,167,5,28.0,1,2,2,4
1,176,3,7,3,2,579,276,0,3,0,2,0,6,9,1,0,3,2.0,1,3,26,31,5,24.0,1,1,2,4
1,176,3,7,3,2,579,276,0,3,0,2,0,6,9,1,0,3,2.0,3,4,26,31,5,18.0,1,1,2,4
