DELEGACION DE TRANSITO,FECHA DEL ACCIDENTE,DIA DE LA SEMANA,LOCALIDAD ACCIDENTE,MUNICIPIO ACCIDENTE,ZONA,CALLE/AVENIDA DEL ACCIDENTE,COLONIA,CONDICIONES DE LA VIA,CONDICIONES NATURALES,SUPERFICIE DE LA VIA,ESTADO DE LA VIA,TANGENTE,TIPO DE CONTROL DE TRANSITO,RESTRICCIONES DE LA VIA,TIPO DE ACCIDENTE,FORMA DE ACCIDENTARSE,CONTRA QUE FUE EL IMPACTO,CANTIDAD DE VEHICULOS,TIPO DE VEHICULO,MARCA,ENTIDAD FEDERATIVA DEL VEHICULO,COLOR DEL VEHICULO,TIPO DE SERVICIO PARA EL QUE SE OCUPAN LOS VEHICULOS,EDAD CONDUCTOR,SEXO CONDUCTOR,TIPO LICENCIA,LICENCIA VIGENTE,CAUSA ATRIBUIBLE AL CONDUCTOR
XALAPA,12/11/2014,JUEVES,XALAPA,XALAPA,URBANA,AMERICAS,JOSE CARDEL,BUENO,LLUVIA,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,FORD,VERACRUZ,ROJO,P-PARTICULAR,20.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,12/11/2014,JUEVES,XALAPA,XALAPA,URBANA,AMERICAS,JOSE CARDEL,BUENO,LLUVIA,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,CHEVROLET,VERACRUZ,BLANCO,P-PARTICULAR,27.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,12/11/2014,JUEVES,XALAPA,XALAPA,URBANA,AMERICAS,JOSE CARDEL,BUENO,LLUVIA,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,CHEVROLET,VERACRUZ,BLANCO,P-PARTICULAR,27.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,13/01/2014,LUNES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ANIMAS,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,MANIOBRA EN REVERSA,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,DISTRITO FEDERAL,PLATA,P - PARTICULAR,50.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,13/01/2014,LUNES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ANIMAS,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,MANIOBRA EN REVERSA,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,DISTRITO FEDERAL,PLATA,P - PARTICULAR,50.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,13/01/2014,LUNES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ANIMAS,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,MANIOBRA EN REVERSA,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,CHEVROLET,VERACRUZ,PLATA,P - PARTICULAR,35.0,HOMBRE,A,NO,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,02/11/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ANIMAS,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,SEMÁFORO FUNCIONANDO,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,CHEVROLET,VERACRUZ,PLATA,P - PARTICULAR,35.0,HOMBRE,A,NO,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,02/11/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ANIMAS,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,SEMÁFORO FUNCIONANDO,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,NEGRO,P - PARTICULAR,21.0,HOMBRE,A,SI,REBASAR INDEBIDAMENTE
XALAPA,02/11/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,ANIMAS,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,SEMÁFORO FUNCIONANDO,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO,P - PARTICULAR,34.0,HOMBRE,C,SI,REBASAR INDEBIDAMENTE
XALAPA,13/03/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA AVILA CAMACHO,CENTRO,BUENO,LLUVIA,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO,P - PARTICULAR,34.0,HOMBRE,C,SI,REBASAR INDEBIDAMENTE
XALAPA,13/03/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA AVILA CAMACHO,CENTRO,BUENO,LLUVIA,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,41.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,13/03/2014,JUEVES,XALAPA,XALAPA,URBANA,AVENIDA AVILA CAMACHO,CENTRO,BUENO,LLUVIA,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,32.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,04/11/2014,VIERNES,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,CENTRO,BUENO,LLUVIA,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCIÓN,VOLCADURA,LATERAL,VEHÍCULO CIRCULANDO,1.0,OTROS,CHEVROLET,VERACRUZ,BLANCO,P - PARTICULAR,23.0,HOMBRE,B,SI,VELOCIDAD INMODERADA
XALAPA,14/05/2014,MIERCOLES,XALAPA,XALAPA,URBANA,AVENIDA ARCO SUR,RESERVA TERRITORIAL,REGULAR,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,NEGRO,P - PARTICULAR,22.0,HOMBRE,D,SI,NO GUARDAR DISTANCIA
XALAPA,14/05/2014,MIERCOLES,XALAPA,XALAPA,URBANA,AVENIDA ARCO SUR,RESERVA TERRITORIAL,REGULAR,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,VOLKSWAGEN,VERACRUZ,BLANCO,P - PARTICULAR,40.0,MUJER,C,NO,NO GUARDAR DISTANCIA
XALAPA,15/06/2014,DOMINGO,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,RESERVA TERRITORIAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,VOLKSWAGEN,VERACRUZ,BLANCO,P - PARTICULAR,40.0,MUJER,C,NO,NO GUARDAR DISTANCIA
XALAPA,15/06/2014,DOMINGO,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,RESERVA TERRITORIAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO,P - PARTICULAR,40.0,MUJER,C,NO,VELOCIDAD INMODERADA
XALAPA,15/06/2014,DOMINGO,XALAPA,XALAPA,URBANA,AVENIDA LAZARO CARDENAS,RESERVA TERRITORIAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,POR ALCANCE,VEHÍCULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,ROJO,P - PARTICULAR,31.0,HOMBRE,C,SI,VELOCIDAD INMODERADA
XALAPA,07/12/2014,SABADO,XALAPA,XALAPA,URBANA,MAESTROS VERACRUZANOS,RESERVA TERRITORIAL,BUENO,LLUVIA,CONCRETO,MOJADO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISIÓN,POR ALCANCE,OBJETO FIJO,1.0,OTROS,OTRAS,VERACRUZ,ROJO,P - PARTICULAR,31.0,HOMBRE,C,SI,VELOCIDAD INMODERADA
XALAPA,07/12/2014,SABADO,XALAPA,XALAPA,URBANA,MAESTROS VERACRUZANOS,RESERVA TERRITORIAL,BUENO,LLUVIA,CONCRETO,MOJADO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISIÓN,POR ALCANCE,OBJETO FIJO,1.0,A - AUTOMOVIL,VOLKSWAGEN,VERACRUZ,VERDE,P-PARTICULAR,25.0,HOMBRE,C,NO,VELOCIDAD INMODERADA
XALAPA,07/12/2014,SABADO,XALAPA,XALAPA,URBANA,MAESTROS VERACRUZANOS,RESERVA TERRITORIAL,BUENO,LLUVIA,CONCRETO,MOJADO,ASCENDENTE,NINGUNA,SIN RESTRICCION,COLISIÓN,POR ALCANCE,OBJETO FIJO,1.0,A - AUTOMOVIL,VOLKSWAGEN,VERACRUZ,VERDE,P-PARTICULAR,25.0,HOMBRE,C,NO,VELOCIDAD INMODERADA
XALAPA,08/12/2014,MARTES,XALAPA,XALAPA,URBANA,VILLA HERMOSA,PROGRESO MACUILTEPETL,BUENO,LLUVIA,CONCRETO,SECO,DESCENDENTE,SEMAFORO FUNCIONANDO,ACCIDENTE PREVIO,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,VOLKSWAGEN,VERACRUZ,VERDE,P-PARTICULAR,25.0,HOMBRE,C,NO,VELOCIDAD INMODERADA
XALAPA,08/12/2014,MARTES,XALAPA,XALAPA,URBANA,VILLA HERMOSA,PROGRESO MACUILTEPETL,BUENO,LLUVIA,CONCRETO,SECO,DESCENDENTE,SEMAFORO FUNCIONANDO,ACCIDENTE PREVIO,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,CHEVROLET,VERACRUZ,PLATINO,P-PARTICULAR,48.0,HOMBRE,B,SI,NO RESPETAR SEMAFORO
XALAPA,08/12/2014,MARTES,XALAPA,XALAPA,URBANA,VILLA HERMOSA,PROGRESO MACUILTEPETL,BUENO,LLUVIA,CONCRETO,SECO,DESCENDENTE,SEMAFORO FUNCIONANDO,ACCIDENTE PREVIO,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,FORD,VERACRUZ,AZUL,P-PARTICULAR,69.0,HOMBRE,B,SI,NO RESPETAR SEMAFORO
XALAPA,09/12/2014,VIERNES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,PASTORESA,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,FORD,VERACRUZ,VINO,P-PARTICULAR,36.0,HOMBRE,B,SI,NO GUARDAR DISTANCIA
XALAPA,09/12/2014,VIERNES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,PASTORESA,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,OTRAS,VERACRUZ,GRANITO,P-PARTICULAR,58.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,09/12/2014,VIERNES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,PASTORESA,BUENO,LLUVIA,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,OTRAS,VERACRUZ,GRANITO,P-PARTICULAR,58.0,HOMBRE,C,SI,NO GUARDAR DISTANCIA
XALAPA,10/12/2014,DOMINGO,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO A NAOLINCO,PREDIO DE LA VIRGEN,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,VOLKSWAGEN,VERACRUZ,BLANCO/VERDE,PE-PUBLICO ESTATAL,35.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,10/12/2014,DOMINGO,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO A NAOLINCO,PREDIO DE LA VIRGEN,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/VERDE,P-PARTICULAR,30.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,10/12/2014,DOMINGO,XALAPA,XALAPA,URBANA,CAMINO ANTIGUO A NAOLINCO,PREDIO DE LA VIRGEN,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,OTROS,OTRAS,VERACRUZ,BLANCO/VERDE,P-PARTICULAR,30.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCION
XALAPA,11/12/2014,MIERCOLES,XALAPA,XALAPA,URBANA,ENCANTO,MIRADOR,BUENO,SOLEADO,ASFALTO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,NISSAN,VERACRUZ,ROJO,PE-PUBLICO ESTATAL,50.0,HOMBRE,A,SI,OTRO
XALAPA,11/12/2014,MIERCOLES,XALAPA,XALAPA,URBANA,ENCANTO,MIRADOR,BUENO,SOLEADO,ASFALTO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,VERACRUZ,GRIS,P-PARTICULAR,23.0,MUJER,A,SI,OTRO
XALAPA,11/12/2014,MIERCOLES,XALAPA,XALAPA,URBANA,ENCANTO,MIRADOR,BUENO,SOLEADO,ASFALTO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,VERACRUZ,GRIS,P-PARTICULAR,23.0,MUJER,A,SI,OTRO
XALAPA,12/11/2014,JUEVES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,LA LAGUNILLA,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,CC - CAMION DE CARGA,OTRAS,VERACRUZ,BLANCO,P-PARTICULAR,23.0,MUJER,A,SI,OTRO
XALAPA,12/11/2014,JUEVES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,LA LAGUNILLA,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,NISSAN,VERACRUZ,BLANCO/VERDE,PE-PUBLICO ESTATAL,47.0,HOMBRE,A,SI,OTRO
XALAPA,12/11/2014,JUEVES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,LA LAGUNILLA,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,LATERAL,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,NISSAN,VERACRUZ,BLANCO/VERDE,PE-PUBLICO ESTATAL,47.0,HOMBRE,A,SI,OTRO
XALAPA,13/01/2014,LUNES,XALAPA,XALAPA,URBANA,AVENIDA MIGUEL ALEMAN,AGUACATAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,70.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,13/01/2014,LUNES,XALAPA,XALAPA,URBANA,AVENIDA MIGUEL ALEMAN,AGUACATAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,BLANCO/VERDE,PE - PÚBLICO ESTATAL,70.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,13/01/2014,LUNES,XALAPA,XALAPA,URBANA,AVENIDA MIGUEL ALEMAN,AGUACATAL,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,VOLKSWAGEN,VERACRUZ,NEGRO,P - PARTICULAR,47.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,02/11/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA AVILA CAMACHO,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,VOLKSWAGEN,VERACRUZ,NEGRO,P - PARTICULAR,47.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,02/11/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA AVILA CAMACHO,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,FORD,VERACRUZ,BLANCO,P - PARTICULAR,40.0,HOMBRE,A,SI,NO RESPETAR CEDA EL PASO
XALAPA,02/11/2014,MARTES,XALAPA,XALAPA,URBANA,AVENIDA AVILA CAMACHO,CENTRO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,TOYOTA,VERACRUZ,CHAMPAGUE,P - PARTICULAR,59.0,HOMBRE,C,SI,NO RESPETAR CEDA EL PASO
XALAPA,13/03/2014,JUEVES,XALAPA,XALAPA,URBANA,CARRETERA VIEJA A SUMIDERO,CENTRO,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,TOYOTA,VERACRUZ,CHAMPAGUE,P - PARTICULAR,59.0,HOMBRE,C,SI,NO RESPETAR CEDA EL PASO
XALAPA,13/03/2014,JUEVES,XALAPA,XALAPA,URBANA,CARRETERA VIEJA A SUMIDERO,CENTRO,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,C - CAMIONETA,FORD,VERACRUZ,AZUL,P - PARTICULAR,20.0,HOMBRE,C,NO,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,13/03/2014,JUEVES,XALAPA,XALAPA,URBANA,CARRETERA VIEJA A SUMIDERO,CENTRO,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,NEGRO,P - PARTICULAR,44.0,HOMBRE,A,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,04/11/2014,VIERNES,XALAPA,XALAPA,URBANA,SAN MARINO,MONTE MAGNO,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,OBJETO FIJO,1.0,OTROS,OTRAS,VERACRUZ,BLANCO,P - PARTICULAR,46.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,14/05/2014,MIERCOLES,XALAPA,XALAPA,URBANA,CIRCUITO GONZALO AGUIRRE BELTRAN,DIAZ MIRON,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,BLANCO/AZUL,P - PARTICULAR,35.0,HOMBRE,D,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,14/05/2014,MIERCOLES,XALAPA,XALAPA,URBANA,CIRCUITO GONZALO AGUIRRE BELTRAN,DIAZ MIRON,BUENO,SOLEADO,ASFALTO,SECO,A NIVEL,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,LATERAL,VEHÍCULO CIRCULANDO,2.0,OTROS,VOLKSWAGEN,VERACRUZ,BLANCO,P - PARTICULAR,33.0,HOMBRE,C,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,15/06/2014,DOMINGO,XALAPA,XALAPA,URBANA,NORBERTO MARTINEZ,7 DE NOVIEMBRE,BUENO,SOLEADO,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,OTROS,VOLKSWAGEN,VERACRUZ,AZUL,P - PARTICULAR,31.0,HOMBRE,B,SI,CAMBIAR CARRIL SIN PRECAUCIÓN
XALAPA,15/06/2014,DOMINGO,XALAPA,XALAPA,URBANA,NORBERTO MARTINEZ,7 DE NOVIEMBRE,BUENO,SOLEADO,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,OTROS,FORD,VERACRUZ,PLATA,P - PARTICULAR,41.0,HOMBRE,A,SI,VELOCIDAD INMODERADA
XALAPA,15/06/2014,DOMINGO,XALAPA,XALAPA,URBANA,NORBERTO MARTINEZ,7 DE NOVIEMBRE,BUENO,SOLEADO,CONCRETO,SECO,ASCENDENTE,NINGUNA,SIN RESTRICCIÓN,COLISIÓN,ÁNGULO,VEHÍCULO CIRCULANDO,2.0,OTROS,NISSAN,VERACRUZ,NEGRO,P - PARTICULAR,48.0,HOMBRE,B,SI,VELOCIDAD INMODERADA
XALAPA,07/12/2014,SABADO,XALAPA,XALAPA,URBANA,MIGUEL ALEMAN,7 DE NOVIEMBRE,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,VOLKSWAGEN,VERACRUZ,BLANCO,P-PARTICULAR,29.0,HOMBRE,C,SI,VELOCIDAD INMODERADA
XALAPA,07/12/2014,SABADO,XALAPA,XALAPA,URBANA,MIGUEL ALEMAN,7 DE NOVIEMBRE,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,NEGRO,P-PARTICULAR,44.0,HOMBRE,C,NO,VELOCIDAD INMODERADA
XALAPA,07/12/2014,SABADO,XALAPA,XALAPA,URBANA,MIGUEL ALEMAN,7 DE NOVIEMBRE,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,M - MOTOCICLETA,OTRAS,VERACRUZ,NEGRO,P-PARTICULAR,44.0,HOMBRE,C,NO,VELOCIDAD INMODERADA
XALAPA,08/12/2014,MARTES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,RAFAEL LUCIO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,3.0,CC - CAMION DE CARGA,OTRAS,PUEBLA,AZUL,P-PARTICULAR,47.0,HOMBRE,A,SI,NO GUARDAR DISTANCIA
XALAPA,08/12/2014,MARTES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,RAFAEL LUCIO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,3.0,C - CAMIONETA,FORD,VERACRUZ,BLANCO,P-PARTICULAR,56.0,HOMBRE,B,SI,NO GUARDAR DISTANCIA
XALAPA,08/12/2014,MARTES,XALAPA,XALAPA,URBANA,LAZARO CARDENAS,RAFAEL LUCIO,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,POR ALCANCE,VEHICULO CIRCULANDO,3.0,A - AUTOMOVIL,CHEVROLET,VERACRUZ,AMARILLO,P-PARTICULAR,38.0,HOMBRE,B,SI,NO GUARDAR DISTANCIA
XALAPA,09/12/2014,VIERNES,XALAPA,XALAPA,URBANA,AVILA CAMACHO,TAMBORREL,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,A - AUTOMOVIL,CHEVROLET,VERACRUZ,BLANCO/VERDE,PE-PUBLICO ESTATAL,46.0,HOMBRE,A,SI,OTRO
XALAPA,09/12/2014,VIERNES,XALAPA,XALAPA,URBANA,AVILA CAMACHO,TAMBORREL,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,VERACRUZ,AZUL,P-PARTICULAR,51.0,HOMBRE,A,SI,OTRO
XALAPA,09/12/2014,VIERNES,XALAPA,XALAPA,URBANA,AVILA CAMACHO,TAMBORREL,BUENO,SOLEADO,CONCRETO,SECO,A NIVEL,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,2.0,C - CAMIONETA,OTRAS,VERACRUZ,AZUL,P-PARTICULAR,51.0,HOMBRE,A,SI,OTRO
XALAPA,10/12/2014,DOMINGO,XALAPA,XALAPA,URBANA,CIRCUITO PRESIDENTES,CUAUHTEMOC,BUENO,SOLEADO,CONCRETO,SECO,DESCENDENTE,NINGUNA,SIN RESTRICCION,COLISION,ANGULO,VEHICULO CIRCULANDO,3.0,A - AUTOMOVIL,NISSAN,VERACRUZ,AZUL,P-PARTICULAR,24.0,HOMBRE,A,SI,OTRO
